invoice,customer_id,invoice_date,country,is_cancelled
C521789,16027,2010-09-08 13:01:00,United Kingdom,True
C521802,15555,2010-09-08 14:24:00,United Kingdom,True
C521814,15555,2010-09-08 15:10:00,United Kingdom,True
C521818,12440,2010-09-08 15:57:00,Austria,True
C521842,17324,2010-09-09 10:50:00,United Kingdom,True
C521870,,2010-09-09 11:19:00,United Kingdom,True
C521872,,2010-09-09 11:21:00,United Kingdom,True
C521885,,2010-09-09 11:31:00,United Kingdom,True
C521887,,2010-09-09 11:40:00,United Kingdom,True
C521894,14152,2010-09-09 12:15:00,United Kingdom,True
C521918,16926,2010-09-09 14:11:00,United Kingdom,True
C521919,12621,2010-09-09 14:16:00,Germany,True
C521943,14328,2010-09-09 16:43:00,United Kingdom,True
C521956,16177,2010-09-09 18:08:00,United Kingdom,True
C521957,14156,2010-09-09 18:13:00,EIRE,True
C521959,16570,2010-09-09 18:14:00,United Kingdom,True
C521960,14112,2010-09-09 18:16:00,United Kingdom,True
C521961,13078,2010-09-09 18:17:00,United Kingdom,True
C521962,16134,2010-09-09 18:18:00,United Kingdom,True
C521963,15077,2010-09-09 18:20:00,United Kingdom,True
C521964,13093,2010-09-09 18:22:00,United Kingdom,True
C521965,15981,2010-09-09 18:25:00,United Kingdom,True
C521966,13787,2010-09-09 18:31:00,United Kingdom,True
C521967,16316,2010-09-09 18:32:00,United Kingdom,True
C521971,15861,2010-09-09 19:31:00,United Kingdom,True
C521976,17884,2010-09-09 20:02:00,United Kingdom,True
C521981,12615,2010-09-10 09:46:00,France,True
C521998,12921,2010-09-10 11:07:00,United Kingdom,True
C522044,15809,2010-09-10 13:29:00,United Kingdom,True
C522067,13965,2010-09-10 16:46:00,United Kingdom,True
C522099,13148,2010-09-12 13:54:00,United Kingdom,True
C522147,15719,2010-09-13 10:40:00,United Kingdom,True
C522149,13250,2010-09-13 10:43:00,United Kingdom,True
C522151,14229,2010-09-13 10:45:00,United Kingdom,True
C522153,14739,2010-09-13 10:47:00,United Kingdom,True
C522154,16985,2010-09-13 10:48:00,United Kingdom,True
C522157,16159,2010-09-13 10:52:00,United Kingdom,True
C522158,14147,2010-09-13 10:58:00,United Kingdom,True
C522159,13717,2010-09-13 11:01:00,United Kingdom,True
C522161,12889,2010-09-13 11:02:00,United Kingdom,True
C522162,13203,2010-09-13 11:03:00,United Kingdom,True
C522163,17213,2010-09-13 11:04:00,United Kingdom,True
C522164,14499,2010-09-13 11:12:00,United Kingdom,True
C522165,13027,2010-09-13 11:13:00,United Kingdom,True
C522167,13901,2010-09-13 11:21:00,United Kingdom,True
C522168,14911,2010-09-13 11:22:00,EIRE,True
C522173,12683,2010-09-13 11:44:00,France,True
C522268,12471,2010-09-13 12:34:00,Germany,True
C522280,17841,2010-09-13 12:55:00,United Kingdom,True
C522303,12530,2010-09-13 15:04:00,Germany,True
C522326,17454,2010-09-13 15:54:00,United Kingdom,True
C522420,12474,2010-09-14 12:44:00,Germany,True
C522438,15901,2010-09-14 14:10:00,United Kingdom,True
C522441,15901,2010-09-14 14:17:00,United Kingdom,True
C522448,12733,2010-09-14 14:47:00,USA,True
C522473,16656,2010-09-15 10:40:00,United Kingdom,True
C522475,16656,2010-09-15 10:43:00,United Kingdom,True
C522510,15527,2010-09-15 11:31:00,United Kingdom,True
C522512,16940,2010-09-15 11:34:00,United Kingdom,True
C522607,16005,2010-09-15 13:47:00,United Kingdom,True
C522613,17589,2010-09-15 14:44:00,United Kingdom,True
C522616,15372,2010-09-15 14:51:00,United Kingdom,True
C522632,16422,2010-09-16 09:41:00,United Kingdom,True
C522633,12748,2010-09-16 09:42:00,United Kingdom,True
C522643,13113,2010-09-16 10:32:00,United Kingdom,True
C522709,16133,2010-09-16 11:33:00,United Kingdom,True
C522713,12472,2010-09-16 11:49:00,Germany,True
C522714,15291,2010-09-16 11:53:00,United Kingdom,True
C522715,17422,2010-09-16 11:55:00,United Kingdom,True
C522716,15194,2010-09-16 11:56:00,United Kingdom,True
C522717,13479,2010-09-16 12:03:00,United Kingdom,True
C522718,16218,2010-09-16 12:04:00,United Kingdom,True
C522722,12482,2010-09-16 12:20:00,Sweden,True
C522724,15639,2010-09-16 12:37:00,United Kingdom,True
C522732,17612,2010-09-16 12:44:00,United Kingdom,True
C522734,12474,2010-09-16 12:55:00,Germany,True
C522735,14625,2010-09-16 12:56:00,United Kingdom,True
C522736,15521,2010-09-16 12:57:00,United Kingdom,True
C522737,16218,2010-09-16 13:02:00,United Kingdom,True
C522741,14963,2010-09-16 13:07:00,United Kingdom,True
C522743,14527,2010-09-16 13:08:00,United Kingdom,True
C522746,14527,2010-09-16 13:14:00,United Kingdom,True
C522752,16705,2010-09-16 13:33:00,United Kingdom,True
C522755,18102,2010-09-16 13:35:00,United Kingdom,True
C522757,14852,2010-09-16 13:38:00,United Kingdom,True
C522762,12921,2010-09-16 13:51:00,United Kingdom,True
C522764,18075,2010-09-16 13:53:00,United Kingdom,True
C522765,13615,2010-09-16 13:56:00,United Kingdom,True
C522793,14063,2010-09-16 14:53:00,United Kingdom,True
C522795,14063,2010-09-16 15:09:00,United Kingdom,True
C522800,16756,2010-09-16 15:38:00,United Kingdom,True
C522818,18041,2010-09-16 19:58:00,United Kingdom,True
C522827,13324,2010-09-17 10:19:00,United Kingdom,True
C522830,13784,2010-09-17 10:25:00,United Kingdom,True
C522832,16670,2010-09-17 10:28:00,United Kingdom,True
C522834,16652,2010-09-17 10:32:00,United Kingdom,True
C522836,13304,2010-09-17 10:39:00,United Kingdom,True
C522837,12949,2010-09-17 10:41:00,United Kingdom,True
C522838,16735,2010-09-17 10:42:00,United Kingdom,True
C522840,13863,2010-09-17 10:47:00,United Kingdom,True
C522841,13769,2010-09-17 10:49:00,United Kingdom,True
C522842,12598,2010-09-17 10:53:00,France,True
C522843,13317,2010-09-17 10:55:00,United Kingdom,True
C522844,13769,2010-09-17 10:57:00,United Kingdom,True
C522845,17147,2010-09-17 11:00:00,United Kingdom,True
C522846,13050,2010-09-17 11:02:00,United Kingdom,True
C522848,15092,2010-09-17 11:05:00,United Kingdom,True
C522849,14334,2010-09-17 11:17:00,United Kingdom,True
C522850,15759,2010-09-17 11:19:00,United Kingdom,True
C522851,14911,2010-09-17 11:20:00,EIRE,True
C522852,17735,2010-09-17 11:21:00,United Kingdom,True
C522853,16150,2010-09-17 11:24:00,United Kingdom,True
C522854,13384,2010-09-17 11:26:00,United Kingdom,True
C522857,,2010-09-17 11:29:00,United Kingdom,True
C522870,12921,2010-09-17 11:44:00,United Kingdom,True
C522905,,2010-09-17 12:49:00,United Kingdom,True
C522915,15911,2010-09-17 13:57:00,United Kingdom,True
C522928,17032,2010-09-17 14:37:00,United Kingdom,True
C522937,,2010-09-17 15:21:00,United Kingdom,True
C522945,15867,2010-09-17 16:06:00,United Kingdom,True
C522951,13617,2010-09-19 11:21:00,United Kingdom,True
C523031,12708,2010-09-20 11:48:00,Germany,True
C523037,12437,2010-09-20 11:50:00,France,True
C523076,16919,2010-09-20 12:09:00,United Kingdom,True
C523107,16919,2010-09-20 12:26:00,United Kingdom,True
C523119,17841,2010-09-20 13:03:00,United Kingdom,True
C523147,17457,2010-09-20 14:43:00,United Kingdom,True
C523151,16754,2010-09-20 14:56:00,United Kingdom,True
C523153,16754,2010-09-20 15:00:00,United Kingdom,True
C523158,16133,2010-09-20 15:17:00,United Kingdom,True
C523159,14906,2010-09-20 15:19:00,United Kingdom,True
C523169,16947,2010-09-20 15:39:00,United Kingdom,True
C523171,17284,2010-09-20 15:54:00,United Kingdom,True
C523174,15722,2010-09-20 15:58:00,United Kingdom,True
C523177,17284,2010-09-20 16:21:00,United Kingdom,True
C523178,,2010-09-20 16:22:00,United Kingdom,True
C523183,14906,2010-09-20 16:33:00,United Kingdom,True
C523184,,2010-09-20 16:35:00,United Kingdom,True
C523187,14156,2010-09-20 16:48:00,EIRE,True
C523281,16886,2010-09-21 11:46:00,United Kingdom,True
C523299,12600,2010-09-21 12:35:00,Germany,True
C523352,16684,2010-09-21 16:39:00,United Kingdom,True
C523378,15766,2010-09-21 19:37:00,United Kingdom,True
C523379,13408,2010-09-21 19:38:00,United Kingdom,True
C523380,15966,2010-09-21 19:40:00,United Kingdom,True
C523381,16080,2010-09-21 19:40:00,United Kingdom,True
C523382,14911,2010-09-21 19:42:00,EIRE,True
C523383,18136,2010-09-21 19:44:00,United Kingdom,True
C523384,13424,2010-09-21 19:46:00,United Kingdom,True
C523385,18260,2010-09-21 19:50:00,United Kingdom,True
C523386,13983,2010-09-21 19:51:00,United Kingdom,True
C523387,16042,2010-09-21 19:54:00,United Kingdom,True
C523388,13126,2010-09-21 19:56:00,United Kingdom,True
C523389,13440,2010-09-21 19:57:00,United Kingdom,True
C523390,16143,2010-09-21 20:00:00,United Kingdom,True
C523392,15182,2010-09-21 20:03:00,United Kingdom,True
C523393,13324,2010-09-21 20:05:00,United Kingdom,True
C523394,17728,2010-09-21 20:07:00,United Kingdom,True
C523395,16646,2010-09-21 20:07:00,United Kingdom,True
C523396,13555,2010-09-21 20:13:00,United Kingdom,True
C523397,17865,2010-09-21 20:16:00,United Kingdom,True
C523398,12474,2010-09-21 20:17:00,Germany,True
C523399,13579,2010-09-21 20:20:00,United Kingdom,True
C523400,16556,2010-09-21 20:21:00,United Kingdom,True
C523401,18223,2010-09-21 20:23:00,United Kingdom,True
C523402,15291,2010-09-21 20:24:00,United Kingdom,True
C523403,13319,2010-09-21 20:26:00,United Kingdom,True
C523404,13534,2010-09-21 20:29:00,United Kingdom,True
C523405,13557,2010-09-21 20:30:00,United Kingdom,True
C523406,14282,2010-09-21 20:32:00,United Kingdom,True
C523407,15764,2010-09-21 20:35:00,United Kingdom,True
C523408,13440,2010-09-21 20:36:00,United Kingdom,True
C523427,14933,2010-09-22 10:43:00,Channel Islands,True
C523507,12450,2010-09-22 12:02:00,Spain,True
C523574,13910,2010-09-22 16:19:00,United Kingdom,True
C523602,12437,2010-09-23 10:30:00,France,True
C523632,16383,2010-09-23 11:34:00,United Kingdom,True
C523657,15005,2010-09-23 13:33:00,United Kingdom,True
C523701,17743,2010-09-23 15:01:00,United Kingdom,True
C523765,17032,2010-09-24 10:20:00,United Kingdom,True
C523772,12782,2010-09-24 11:04:00,Portugal,True
C523869,14994,2010-09-24 12:53:00,United Kingdom,True
C523873,15044,2010-09-24 13:03:00,United Kingdom,True
C523876,15044,2010-09-24 13:07:00,United Kingdom,True
C523880,14802,2010-09-24 13:42:00,United Kingdom,True
C523883,14802,2010-09-24 13:52:00,United Kingdom,True
C523885,13448,2010-09-24 14:06:00,United Kingdom,True
C523952,14094,2010-09-26 12:02:00,United Kingdom,True
C523968,17406,2010-09-26 13:37:00,United Kingdom,True
C523974,15513,2010-09-26 13:59:00,United Kingdom,True
C523975,13093,2010-09-26 14:00:00,United Kingdom,True
C523978,15093,2010-09-26 14:01:00,United Kingdom,True
C523980,12782,2010-09-26 14:02:00,Portugal,True
C523983,16053,2010-09-26 14:04:00,United Kingdom,True
C523987,12931,2010-09-26 14:12:00,United Kingdom,True
C523988,15101,2010-09-26 14:14:00,United Kingdom,True
C523991,13089,2010-09-26 14:26:00,United Kingdom,True
C524005,14611,2010-09-26 16:07:00,United Kingdom,True
C524058,13290,2010-09-27 11:30:00,United Kingdom,True
C524114,16531,2010-09-27 13:41:00,United Kingdom,True
C524123,12474,2010-09-27 14:15:00,Germany,True
C524124,16879,2010-09-27 14:19:00,United Kingdom,True
C524154,14911,2010-09-27 15:58:00,EIRE,True
C524157,,2010-09-27 16:03:00,United Kingdom,True
C524158,14911,2010-09-27 16:05:00,EIRE,True
C524161,,2010-09-27 16:16:00,United Kingdom,True
C524165,,2010-09-27 16:21:00,United Kingdom,True
C524166,13980,2010-09-27 16:22:00,United Kingdom,True
C524168,17524,2010-09-27 16:24:00,United Kingdom,True
C524169,,2010-09-27 16:25:00,United Kingdom,True
C524173,,2010-09-27 16:30:00,United Kingdom,True
C524177,,2010-09-27 16:36:00,United Kingdom,True
C524178,,2010-09-27 16:37:00,United Kingdom,True
C524235,14277,2010-09-28 11:02:00,France,True
C524265,13317,2010-09-28 11:38:00,United Kingdom,True
C524275,16919,2010-09-28 11:54:00,United Kingdom,True
C524282,15311,2010-09-28 12:18:00,United Kingdom,True
C524309,17696,2010-09-28 14:05:00,United Kingdom,True
C524325,17696,2010-09-28 14:44:00,United Kingdom,True
C524331,14825,2010-09-28 15:24:00,United Kingdom,True
C524343,13107,2010-09-28 16:09:00,United Kingdom,True
C524344,13729,2010-09-28 16:11:00,United Kingdom,True
C524347,17675,2010-09-28 16:15:00,United Kingdom,True
C524350,14825,2010-09-28 16:19:00,United Kingdom,True
C524352,15694,2010-09-28 16:45:00,United Kingdom,True
C524356,12481,2010-09-28 16:57:00,Germany,True
C524359,17063,2010-09-28 17:05:00,United Kingdom,True
C524360,17063,2010-09-28 17:06:00,United Kingdom,True
C524361,13552,2010-09-28 17:07:00,United Kingdom,True
C524362,18075,2010-09-28 17:10:00,United Kingdom,True
C524364,13983,2010-09-28 17:11:00,United Kingdom,True
C524367,15240,2010-09-28 17:16:00,United Kingdom,True
C524371,15329,2010-09-28 17:30:00,United Kingdom,True
C524372,15681,2010-09-28 17:32:00,United Kingdom,True
C524373,16133,2010-09-28 17:33:00,United Kingdom,True
C524374,13881,2010-09-28 17:37:00,United Kingdom,True
C524376,13799,2010-09-28 17:40:00,United Kingdom,True
C524378,14107,2010-09-28 17:44:00,United Kingdom,True
C524381,12408,2010-09-28 17:47:00,Belgium,True
C524382,15628,2010-09-28 17:49:00,United Kingdom,True
C524383,16341,2010-09-28 17:52:00,United Kingdom,True
C524385,13635,2010-09-28 17:56:00,United Kingdom,True
C524386,17735,2010-09-28 17:58:00,United Kingdom,True
C524390,18009,2010-09-28 18:24:00,United Kingdom,True
C524391,12921,2010-09-28 18:25:00,United Kingdom,True
C524392,13599,2010-09-28 18:29:00,United Kingdom,True
C524393,12993,2010-09-28 18:32:00,United Kingdom,True
C524394,13015,2010-09-28 18:34:00,United Kingdom,True
C524395,13701,2010-09-28 18:34:00,United Kingdom,True
C524396,17289,2010-09-28 18:35:00,United Kingdom,True
C524397,,2010-09-28 18:36:00,United Kingdom,True
C524398,13980,2010-09-28 18:37:00,United Kingdom,True
C524399,13317,2010-09-28 18:38:00,United Kingdom,True
C524400,14837,2010-09-28 18:39:00,United Kingdom,True
C524401,16298,2010-09-28 18:40:00,United Kingdom,True
C524403,13281,2010-09-28 18:43:00,United Kingdom,True
C524404,13433,2010-09-28 18:46:00,United Kingdom,True
C524410,14049,2010-09-29 09:50:00,United Kingdom,True
C524414,12681,2010-09-29 10:07:00,France,True
C524492,14451,2010-09-29 12:24:00,United Kingdom,True
C524514,14049,2010-09-29 13:04:00,United Kingdom,True
C524527,14606,2010-09-29 13:18:00,United Kingdom,True
C524528,13048,2010-09-29 13:20:00,United Kingdom,True
C524531,17511,2010-09-29 13:29:00,United Kingdom,True
C524535,15201,2010-09-29 13:38:00,United Kingdom,True
C524541,14911,2010-09-29 13:50:00,EIRE,True
C524542,14510,2010-09-29 13:52:00,United Kingdom,True
C524547,18136,2010-09-29 14:00:00,United Kingdom,True
C524557,16658,2010-09-29 14:30:00,United Kingdom,True
C524560,14825,2010-09-29 14:39:00,United Kingdom,True
C524575,13408,2010-09-29 16:02:00,United Kingdom,True
C524576,12524,2010-09-29 16:05:00,Germany,True
C524593,14911,2010-09-29 16:25:00,EIRE,True
C524623,13729,2010-09-30 10:44:00,United Kingdom,True
C524625,15107,2010-09-30 10:50:00,United Kingdom,True
C524633,17188,2010-09-30 11:23:00,United Kingdom,True
C524634,12921,2010-09-30 11:25:00,United Kingdom,True
C524635,15358,2010-09-30 11:26:00,United Kingdom,True
C524636,14226,2010-09-30 11:27:00,United Kingdom,True
C524642,14195,2010-09-30 11:31:00,United Kingdom,True
C524689,12576,2010-09-30 11:45:00,Poland,True
C524695,14543,2010-09-30 12:05:00,United Kingdom,True
C524699,13767,2010-09-30 12:15:00,United Kingdom,True
C524705,16210,2010-09-30 12:30:00,United Kingdom,True
C524707,12598,2010-09-30 12:36:00,France,True
C524709,14156,2010-09-30 12:43:00,EIRE,True
C524713,,2010-09-30 12:48:00,United Kingdom,True
C524831,15101,2010-09-30 17:14:00,United Kingdom,True
C524839,12705,2010-09-30 17:48:00,Germany,True
C524844,14269,2010-09-30 18:19:00,United Kingdom,True
C524845,14156,2010-09-30 18:20:00,EIRE,True
C524846,16630,2010-09-30 18:21:00,United Kingdom,True
C524847,14875,2010-09-30 18:29:00,United Kingdom,True
C524848,17519,2010-09-30 18:32:00,United Kingdom,True
C524849,13985,2010-09-30 18:33:00,United Kingdom,True
C524853,14702,2010-09-30 18:59:00,United Kingdom,True
C524860,16441,2010-09-30 20:11:00,United Kingdom,True
C524867,14912,2010-10-01 09:33:00,Italy,True
C524935,17389,2010-10-01 11:52:00,United Kingdom,True
C524940,17360,2010-10-01 12:09:00,United Kingdom,True
C524941,,2010-10-01 12:11:00,United Kingdom,True
C524946,12648,2010-10-01 12:33:00,Germany,True
C524947,12471,2010-10-01 12:35:00,Germany,True
C524954,12609,2010-10-01 13:13:00,Germany,True
C524962,12474,2010-10-01 13:43:00,Germany,True
C524979,18075,2010-10-01 15:20:00,United Kingdom,True
C524980,13093,2010-10-01 15:23:00,United Kingdom,True
C524981,16293,2010-10-01 15:24:00,United Kingdom,True
C524984,16177,2010-10-01 15:36:00,United Kingdom,True
C524993,13257,2010-10-01 16:42:00,United Kingdom,True
C524995,15093,2010-10-01 16:44:00,United Kingdom,True
C524996,13141,2010-10-01 16:45:00,United Kingdom,True
C524997,16875,2010-10-01 16:51:00,United Kingdom,True
C524998,12720,2010-10-01 17:00:00,Germany,True
C525005,14156,2010-10-03 10:42:00,EIRE,True
C525026,13534,2010-10-03 12:07:00,United Kingdom,True
C525027,17416,2010-10-03 12:08:00,United Kingdom,True
C525028,16298,2010-10-03 12:11:00,United Kingdom,True
C525034,13642,2010-10-03 12:32:00,United Kingdom,True
C525043,16218,2010-10-03 13:19:00,United Kingdom,True
C525044,17612,2010-10-03 13:21:00,United Kingdom,True
C525046,15960,2010-10-03 13:23:00,United Kingdom,True
C525050,16799,2010-10-03 13:42:00,United Kingdom,True
C525062,13032,2010-10-03 14:20:00,United Kingdom,True
C525069,16549,2010-10-03 14:41:00,United Kingdom,True
C525076,16485,2010-10-03 15:25:00,United Kingdom,True
C525078,13590,2010-10-03 15:31:00,United Kingdom,True
C525099,12346,2010-10-04 09:54:00,United Kingdom,True
C525101,13360,2010-10-04 10:02:00,United Kingdom,True
C525111,16057,2010-10-04 11:08:00,United Kingdom,True
C525166,12474,2010-10-04 12:14:00,Germany,True
C525168,14911,2010-10-04 12:15:00,EIRE,True
C525190,12681,2010-10-04 12:32:00,France,True
C525217,12768,2010-10-04 12:48:00,Korea,True
C525229,12631,2010-10-04 14:07:00,Finland,True
C525270,15394,2010-10-04 16:21:00,United Kingdom,True
C525272,16454,2010-10-04 16:29:00,United Kingdom,True
C525273,16454,2010-10-04 16:30:00,United Kingdom,True
C525274,12346,2010-10-04 16:33:00,United Kingdom,True
C525275,16446,2010-10-04 16:38:00,United Kingdom,True
C525313,14328,2010-10-05 10:47:00,United Kingdom,True
C525398,14063,2010-10-05 11:47:00,United Kingdom,True
C525400,14063,2010-10-05 11:52:00,United Kingdom,True
C525405,16065,2010-10-05 11:59:00,United Kingdom,True
C525409,16362,2010-10-05 12:32:00,United Kingdom,True
C525414,14064,2010-10-05 12:40:00,United Kingdom,True
C525415,13290,2010-10-05 12:43:00,United Kingdom,True
C525432,15490,2010-10-05 13:14:00,United Kingdom,True
C525445,14978,2010-10-05 13:54:00,United Kingdom,True
C525450,13448,2010-10-05 14:10:00,United Kingdom,True
C525461,14802,2010-10-05 14:46:00,United Kingdom,True
C525462,14802,2010-10-05 14:49:00,United Kingdom,True
C525463,12425,2010-10-05 14:50:00,Portugal,True
C525470,15413,2010-10-05 15:12:00,United Kingdom,True
C525471,15413,2010-10-05 15:15:00,United Kingdom,True
C525486,15750,2010-10-05 16:10:00,United Kingdom,True
C525499,,2010-10-05 16:49:00,United Kingdom,True
C525501,15808,2010-10-05 16:53:00,United Kingdom,True
C525502,14156,2010-10-05 16:55:00,EIRE,True
C525521,14451,2010-10-05 17:15:00,United Kingdom,True
C525529,13198,2010-10-05 19:01:00,United Kingdom,True
C525530,12975,2010-10-05 19:03:00,United Kingdom,True
C525531,17612,2010-10-05 19:04:00,United Kingdom,True
C525532,12468,2010-10-05 19:05:00,Germany,True
C525533,17340,2010-10-05 19:06:00,United Kingdom,True
C525534,16108,2010-10-05 19:07:00,United Kingdom,True
C525535,14564,2010-10-05 19:08:00,Channel Islands,True
C525536,15093,2010-10-05 19:09:00,United Kingdom,True
C525537,13922,2010-10-05 19:10:00,United Kingdom,True
C525538,16817,2010-10-05 19:11:00,United Kingdom,True
C525539,14120,2010-10-05 19:12:00,United Kingdom,True
C525540,18226,2010-10-05 19:13:00,United Kingdom,True
C525541,17706,2010-10-05 19:15:00,United Kingdom,True
C525542,17732,2010-10-05 19:19:00,United Kingdom,True
C525544,16232,2010-10-05 19:22:00,United Kingdom,True
C525545,16570,2010-10-05 19:23:00,United Kingdom,True
C525546,14776,2010-10-05 19:25:00,United Kingdom,True
C525547,13648,2010-10-05 19:27:00,United Kingdom,True
C525548,15382,2010-10-05 19:28:00,United Kingdom,True
C525549,15502,2010-10-05 19:29:00,United Kingdom,True
C525550,15270,2010-10-05 19:31:00,United Kingdom,True
C525551,14299,2010-10-05 19:40:00,United Kingdom,True
C525552,14292,2010-10-05 19:41:00,United Kingdom,True
C525553,13267,2010-10-05 19:42:00,United Kingdom,True
C525554,13881,2010-10-05 19:49:00,United Kingdom,True
C525555,14676,2010-10-05 19:50:00,United Kingdom,True
C525556,15144,2010-10-05 19:51:00,United Kingdom,True
C525557,16490,2010-10-05 19:52:00,United Kingdom,True
C525558,16600,2010-10-05 19:54:00,United Kingdom,True
C525559,15658,2010-10-05 19:55:00,United Kingdom,True
C525560,17146,2010-10-05 19:56:00,United Kingdom,True
C525561,13883,2010-10-05 19:56:00,United Kingdom,True
C525562,14425,2010-10-05 19:57:00,United Kingdom,True
C525563,15736,2010-10-05 19:59:00,United Kingdom,True
C525567,,2010-10-06 09:56:00,United Kingdom,True
C525580,17243,2010-10-06 11:09:00,United Kingdom,True
C525582,13674,2010-10-06 11:15:00,United Kingdom,True
C525626,14527,2010-10-06 12:04:00,United Kingdom,True
C525651,13554,2010-10-06 12:13:00,United Kingdom,True
C525695,18284,2010-10-06 12:31:00,United Kingdom,True
C525699,12931,2010-10-06 12:42:00,United Kingdom,True
C525722,18272,2010-10-06 15:01:00,United Kingdom,True
C525758,14243,2010-10-07 10:30:00,United Kingdom,True
C525782,12748,2010-10-07 11:25:00,United Kingdom,True
C525876,13776,2010-10-07 14:12:00,United Kingdom,True
C525880,17424,2010-10-07 14:25:00,United Kingdom,True
C525894,12429,2010-10-07 15:12:00,Denmark,True
C525896,13776,2010-10-07 15:31:00,United Kingdom,True
C525901,12578,2010-10-07 15:42:00,Italy,True
C525904,14321,2010-10-07 15:46:00,United Kingdom,True
C525907,13776,2010-10-07 16:09:00,United Kingdom,True
C525908,16979,2010-10-07 16:11:00,United Kingdom,True
C525910,,2010-10-07 16:12:00,United Kingdom,True
C525911,13964,2010-10-07 16:14:00,United Kingdom,True
C525914,13776,2010-10-07 16:14:00,United Kingdom,True
C525915,13939,2010-10-07 16:15:00,United Kingdom,True
C525916,18178,2010-10-07 16:16:00,United Kingdom,True
C525917,16269,2010-10-07 16:17:00,United Kingdom,True
C525918,13623,2010-10-07 16:26:00,United Kingdom,True
C525924,15358,2010-10-07 16:43:00,United Kingdom,True
C525925,16584,2010-10-07 16:46:00,United Kingdom,True
C525927,14909,2010-10-07 16:47:00,United Kingdom,True
C525929,13599,2010-10-07 16:51:00,United Kingdom,True
C525930,16145,2010-10-07 16:54:00,United Kingdom,True
C525932,14534,2010-10-07 16:58:00,United Kingdom,True
C525933,13776,2010-10-07 16:59:00,United Kingdom,True
C525936,17706,2010-10-07 17:08:00,United Kingdom,True
C525937,18220,2010-10-07 17:16:00,United Kingdom,True
C525938,15664,2010-10-07 17:18:00,United Kingdom,True
C525939,13015,2010-10-07 17:21:00,United Kingdom,True
C525940,15614,2010-10-07 17:23:00,United Kingdom,True
C525946,15955,2010-10-07 17:45:00,United Kingdom,True
C525954,12472,2010-10-07 19:27:00,Germany,True
C525955,13360,2010-10-07 19:28:00,United Kingdom,True
C525956,13320,2010-10-07 19:29:00,United Kingdom,True
C525957,17726,2010-10-07 19:31:00,United Kingdom,True
C525958,15122,2010-10-07 19:32:00,United Kingdom,True
C525962,,2010-10-07 20:00:00,United Kingdom,True
C525982,13564,2010-10-08 11:24:00,United Kingdom,True
C526051,16156,2010-10-08 11:51:00,United Kingdom,True
C526088,17809,2010-10-08 12:14:00,United Kingdom,True
C526095,13257,2010-10-08 12:27:00,United Kingdom,True
C526110,13113,2010-10-08 13:03:00,United Kingdom,True
C526111,14322,2010-10-08 13:14:00,United Kingdom,True
C526116,13014,2010-10-08 13:21:00,United Kingdom,True
C526117,12471,2010-10-08 13:22:00,Germany,True
C526119,17696,2010-10-08 13:26:00,United Kingdom,True
C526126,14646,2010-10-08 13:58:00,Netherlands,True
C526129,17172,2010-10-08 14:09:00,United Kingdom,True
C526131,14229,2010-10-08 14:12:00,United Kingdom,True
C526133,14564,2010-10-08 14:20:00,Channel Islands,True
C526135,13005,2010-10-08 14:22:00,United Kingdom,True
C526136,14885,2010-10-08 14:22:00,United Kingdom,True
C526137,14425,2010-10-08 14:24:00,United Kingdom,True
C526143,16554,2010-10-08 14:46:00,United Kingdom,True
C526144,15144,2010-10-08 14:51:00,United Kingdom,True
C526146,15469,2010-10-08 14:52:00,United Kingdom,True
C526147,15712,2010-10-08 14:58:00,United Kingdom,True
C526148,14258,2010-10-08 14:59:00,United Kingdom,True
C526173,13736,2010-10-10 11:13:00,United Kingdom,True
C526198,17085,2010-10-10 12:55:00,United Kingdom,True
C526203,14693,2010-10-10 13:11:00,United Kingdom,True
C526270,14590,2010-10-11 11:12:00,United Kingdom,True
C526348,16919,2010-10-11 12:16:00,United Kingdom,True
C526386,15708,2010-10-11 12:47:00,United Kingdom,True
C526398,15311,2010-10-11 13:34:00,United Kingdom,True
C526456,17755,2010-10-11 15:45:00,United Kingdom,True
C526457,17696,2010-10-11 15:49:00,United Kingdom,True
C526461,16118,2010-10-11 16:11:00,United Kingdom,True
C526463,13107,2010-10-11 16:14:00,United Kingdom,True
C526464,14423,2010-10-11 16:24:00,United Kingdom,True
C526466,17095,2010-10-11 16:25:00,United Kingdom,True
C526467,15078,2010-10-11 16:26:00,United Kingdom,True
C526469,16558,2010-10-11 16:36:00,United Kingdom,True
C526470,13871,2010-10-11 16:38:00,United Kingdom,True
C526474,14568,2010-10-11 17:03:00,Channel Islands,True
C526475,15622,2010-10-11 17:05:00,United Kingdom,True
C526477,18241,2010-10-11 17:08:00,United Kingdom,True
C526478,16476,2010-10-11 17:11:00,United Kingdom,True
C526481,18226,2010-10-11 17:27:00,United Kingdom,True
C526482,13089,2010-10-11 17:29:00,United Kingdom,True
C526511,13849,2010-10-12 11:02:00,United Kingdom,True
C526516,12471,2010-10-12 11:10:00,Germany,True
C526519,13468,2010-10-12 11:12:00,United Kingdom,True
C526522,14534,2010-10-12 11:15:00,United Kingdom,True
C526523,,2010-10-12 11:16:00,United Kingdom,True
C526526,18260,2010-10-12 11:22:00,United Kingdom,True
C526537,16422,2010-10-12 11:29:00,United Kingdom,True
C526543,17706,2010-10-12 11:31:00,United Kingdom,True
